,1stFlrSF,BsmtExposure,BsmtQual,CentralAir,Fireplaces,GarageArea,GarageFinish,GrLivArea,HeatingQC,KitchenQual,LotArea,LotConfig,LotShape,MSSubClass,MSZoning,Neighborhood,OverallQual,PavedDrive,RoofStyle,SaleCondition,YearRemodAdd
14,0.4852169255825305,0.0,0.3333333333333333,1.0,0.25,0.23655913978494625,0.5,0.46771268592754467,0.5,0.3333333333333333,0.4165315764711992,0.25,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.5555555555555556,1.0,1.0,0.6666666666666666,0.8064516129032258
15,0.3445261017994965,0.0,0.3333333333333333,1.0,0.0,0.38709677419354843,0.0,0.3320972949394383,1.0,0.3333333333333333,0.30320468089956254,0.25,0.0,0.14705882352941177,0.3333333333333333,0.0625,0.6666666666666665,1.0,0.0,0.6666666666666666,0.12903225806451613
16,0.4039109061145534,0.0,0.3333333333333333,1.0,0.25,0.32258064516129037,1.0,0.38933978765778576,1.0,0.3333333333333333,0.4222018638699323,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.5555555555555556,1.0,0.0,0.6666666666666666,0.6774193548387096
17,0.49759985506921867,0.0,0.3333333333333333,1.0,0.0,0.3467741935483871,0.0,0.47964890023605644,0.5,0.3333333333333333,0.41420576766503325,0.0,0.0,0.4117647058823529,0.6666666666666666,0.25,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6612903225806451
18,0.4420650086679201,0.0,0.3333333333333333,1.0,0.0,0.38709677419354843,0.0,0.42611747788977006,1.0,0.6666666666666666,0.4608487706223927,0.0,0.0,0.0,0.6666666666666666,0.5,0.4444444444444445,1.0,0.0,0.6666666666666666,0.0967741935483871
19,0.5095785628354434,0.0,0.3333333333333333,1.0,0.0,0.19758064516129034,0.0,0.4911954751552141,0.5,0.3333333333333333,0.34456150763322824,0.0,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,1.0,0.0,0.7419354838709677
20,0.45628116630251814,0.6666666666666666,1.0,1.0,0.25,0.573252688172043,0.5,0.6940696095250574,1.0,0.6666666666666666,0.4681425526952936,0.25,0.3333333333333333,0.2352941176470588,0.6666666666666666,0.9375,0.7777777777777777,1.0,0.0,1.0,0.03225806451612903
21,0.44008306261324526,0.0,0.3333333333333333,1.0,0.25,0.18817204301075272,0.0,0.42420703069858323,1.0,0.6666666666666666,0.34166657703920467,0.0,0.0,0.14705882352941177,0.3333333333333333,0.0,0.6666666666666665,0.0,0.0,0.6666666666666666,0.9516129032258064
22,0.6171365491206209,0.0,0.6666666666666666,1.0,0.25,0.3588709677419355,0.5,0.5948732984257088,1.0,0.6666666666666666,0.39419054771564976,0.0,0.0,0.0,0.6666666666666666,0.6875,0.7777777777777777,1.0,1.0,0.6666666666666666,0.12903225806451613
23,0.42382995110415855,0.0,0.6666666666666666,1.0,0.25,0.3844086021505377,0.0,0.4085402514957175,0.5,0.3333333333333333,0.23063674099414233,0.0,0.0,0.588235294117647,0.3333333333333333,0.4375,0.4444444444444445,1.0,0.0,0.6666666666666666,0.532258064516129
24,0.42382995110415855,0.3333333333333333,0.3333333333333333,1.0,0.25,0.1814516129032258,0.0,0.4085402514957175,1.0,0.6666666666666666,0.3615609261666344,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.4444444444444445,1.0,0.0,0.6666666666666666,0.17741935483870966
25,0.5749322509800066,0.0,0.6666666666666666,1.0,0.25,0.5981182795698925,0.5,0.5541915237383659,1.0,0.6666666666666666,0.4683489691801406,0.25,0.0,0.0,0.6666666666666666,0.9375,0.7777777777777777,1.0,0.0,0.6666666666666666,0.06451612903225806
26,0.36377967845912096,0.3333333333333333,0.3333333333333333,1.0,0.0,0.38709677419354843,0.0,0.35065629727097036,0.5,0.6666666666666666,0.33501243271721837,0.25,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.1935483870967742
27,0.5980433380449504,0.0,1.0,1.0,0.25,0.5188172043010754,0.5,0.5764688764767789,1.0,0.6666666666666666,0.4262853765232826,0.0,0.0,0.0,0.6666666666666666,0.9375,0.7777777777777777,1.0,0.0,0.6666666666666666,0.06451612903225806
28,0.5749322509800066,1.0,0.3333333333333333,1.0,0.5,0.21438172043010753,0.5,0.5541915237383659,0.5,0.3333333333333333,0.4951818400920358,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.17741935483870966
29,0.16246176017182545,0.0,0.3333333333333333,0.0,0.0,0.16129032258064518,0.0,0.1566009390939036,0.25,0.0,0.30962221361234654,0.0,0.3333333333333333,0.05882352941176469,0.3333333333333333,0.0625,0.3333333333333333,1.0,0.0,0.6666666666666666,0.9677419354838709
30,0.2437880559847576,0.0,0.3333333333333333,0.0,0.0,0.16801075268817206,0.0,0.48533502024573405,0.5,0.3333333333333333,0.367498581097079,0.0,0.0,0.2941176470588235,0.0,0.0,0.3333333333333333,0.0,0.5,0.6666666666666666,0.9677419354838709
31,0.4778206766040567,0.0,0.3333333333333333,1.0,0.0,0.1821236559139785,0.0,0.46058325722643767,0.75,0.6666666666666666,0.3685090922997323,1.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.4444444444444445,1.0,0.0,0.6666666666666666,0.06451612903225806
32,0.4796094183377617,0.6666666666666666,1.0,1.0,0.0,0.3252688172043011,0.5,0.4623074699580889,1.0,0.6666666666666666,0.41883007076384815,0.25,0.0,0.0,0.6666666666666666,0.6875,0.7777777777777777,1.0,0.0,0.6666666666666666,0.04838709677419355
33,0.59718084774787,0.0,0.3333333333333333,1.0,0.25,0.3004032258064516,0.5,0.5756375005866046,0.75,0.6666666666666666,0.40982228183176317,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,1.0,0.6666666666666666,0.8548387096774193
34,0.5658760567703007,0.0,1.0,1.0,0.25,0.3736559139784947,1.0,0.5454620324638855,1.0,1.0,0.3380602508000885,0.0,0.0,0.588235294117647,0.6666666666666666,0.9375,0.8888888888888888,1.0,1.0,0.6666666666666666,0.06451612903225806
35,0.4479474232508527,0.6666666666666666,1.0,1.0,0.25,0.46438172043010756,1.0,0.7052076551549962,1.0,0.6666666666666666,0.4568495411658957,0.0,0.0,0.2352941176470588,0.6666666666666666,0.9375,0.7777777777777777,1.0,0.0,0.6666666666666666,0.04838709677419355
36,0.4364214594692961,0.0,0.6666666666666666,1.0,0.0,0.4516129032258065,0.0,0.4206775201828461,1.0,0.3333333333333333,0.41543521932293626,0.25,0.0,0.0,0.6666666666666666,0.6875,0.4444444444444445,1.0,0.0,0.6666666666666666,0.25806451612903225
37,0.4978829167511969,0.0,0.3333333333333333,1.0,0.25,0.33467741935483875,1.0,0.4799217504450679,0.75,0.3333333333333333,0.36823401535741485,0.0,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,1.0,0.6666666666666666,0.33870967741935487
38,0.4227898291443566,0.0,0.3333333333333333,1.0,0.0,0.1653225806451613,0.0,0.407537652019355,0.5,0.6666666666666666,0.3537156927058349,0.0,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.0,0.08064516129032258
39,0.4543747233010009,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4379831185764127,0.5,0.0,0.30062941726762427,0.0,0.0,0.4117647058823529,0.6666666666666666,0.1875,0.3333333333333333,0.0,0.0,0.3333333333333333,0.8870967741935484
40,0.5054442030852839,0.0,0.3333333333333333,1.0,0.25,0.2956989247311828,0.5,0.4872102627658972,1.0,0.3333333333333333,0.3711032195919475,0.0,0.0,0.0,0.6666666666666666,0.3125,0.5555555555555556,1.0,0.0,0.0,0.6935483870967741
41,0.5065512610967042,1.0,0.3333333333333333,1.0,0.5,0.20698924731182797,0.5,0.4882773835704266,0.75,0.3333333333333333,0.5020626337176779,0.0,0.0,0.0,0.6666666666666666,0.875,0.4444444444444445,0.5,0.0,0.6666666666666666,0.8064516129032258
42,0.3571967315051805,0.6666666666666666,0.6666666666666666,1.0,0.0,0.33870967741935487,0.5,0.3443108306583831,0.75,0.6666666666666666,0.3825611815193879,1.0,0.3333333333333333,0.38235294117647056,0.6666666666666666,0.5,0.4444444444444445,1.0,0.0,0.6666666666666666,0.4193548387096774
43,0.3789565954101741,0.6666666666666666,0.6666666666666666,1.0,0.0,0.20698924731182797,0.0,0.3652857057211274,0.5,0.3333333333333333,0.38298711686103526,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6875,0.4444444444444445,1.0,1.0,0.6666666666666666,0.4838709677419355
44,0.45373703512579855,0.0,0.3333333333333333,1.0,0.0,0.20161290322580647,0.5,0.4373684350534708,1.0,0.3333333333333333,0.35428309663025437,0.0,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.7903225806451613
45,0.608238145067034,0.0,1.0,1.0,0.25,0.38709677419354843,0.5,0.5862959050147616,1.0,1.0,0.34708227934350466,0.0,0.0,0.588235294117647,0.6666666666666666,0.9375,0.8888888888888888,1.0,1.0,0.6666666666666666,0.11290322580645161
46,0.5556249541340179,0.0,1.0,1.0,0.25,0.4502688172043011,0.5,0.6585474980312895,1.0,0.6666666666666666,0.44795719938612133,1.0,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.375,0.6666666666666665,1.0,0.0,0.0,0.12903225806451613
47,0.5875572117358963,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5551075268817205,0.5,0.5663610380185573,1.0,0.6666666666666666,0.4196608427473336,0.0,0.0,0.0,1.0,0.8125,0.7777777777777777,1.0,0.0,0.6666666666666666,0.04838709677419355
48,0.28995437567857474,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5198559157936766,0.75,0.3333333333333333,0.2411015360471438,0.0,0.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.0,0.0,1.0,0.04838709677419355
49,0.38554823663337245,0.0,0.3333333333333333,1.0,0.0,0.2594086021505377,0.0,0.37163955295650863,1.0,0.3333333333333333,0.34921739737920543,0.0,0.0,0.0,0.6666666666666666,0.25,0.4444444444444445,1.0,0.0,0.6666666666666666,0.6935483870967741
50,0.31779175231893353,0.6666666666666666,0.6666666666666666,1.0,0.0,0.26075268817204306,1.0,0.5242142905765341,0.75,0.3333333333333333,0.46331976520133566,0.25,1.0,0.2352941176470588,0.6666666666666666,0.625,0.5555555555555556,1.0,0.0,0.6666666666666666,0.1935483870967742
51,0.32782190204020356,0.0,0.3333333333333333,1.0,0.25,0.3548387096774194,0.0,0.44527719716573566,0.5,0.3333333333333333,0.3070051345305662,0.0,0.0,0.17647058823529413,0.3333333333333333,0.0625,0.5555555555555556,1.0,0.0,0.6666666666666666,0.9354838709677419
52,0.32782190204020356,1.0,0.6666666666666666,0.0,0.0,0.3467741935483871,0.0,0.31599570053130943,0.5,0.3333333333333333,0.3668528013522552,0.25,1.0,0.4117647058823529,0.3333333333333333,0.0,0.4444444444444445,1.0,0.0,0.6666666666666666,0.7903225806451613
53,0.6266220946327175,1.0,1.0,1.0,0.25,0.6008064516129032,1.0,0.6040166521197792,0.75,0.6666666666666666,0.7153589573130288,0.0,0.3333333333333333,0.0,0.6666666666666666,0.4375,0.8888888888888888,1.0,0.0,0.6666666666666666,0.33870967741935487
54,0.5152895180242583,0.0,0.3333333333333333,1.0,0.25,0.3844086021505377,0.0,0.4967004071758061,0.5,0.3333333333333333,0.33321008483174674,0.0,0.0,0.3529411764705882,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.8709677419354838
55,0.5324231964194492,0.0,0.3333333333333333,1.0,0.25,0.38709677419354843,0.5,0.5132159867434658,0.75,0.3333333333333333,0.4027017600457583,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.5555555555555556,1.0,0.0,0.6666666666666666,0.7419354838709677
56,0.3961534169713521,0.0,0.6666666666666666,1.0,0.0,0.32258064516129037,1.0,0.5836612588519632,1.0,0.6666666666666666,0.13901926689659438,0.0,0.0,0.8235294117647058,1.0,0.8125,0.7777777777777777,1.0,0.0,0.0,0.17741935483870966
57,0.3470954666877688,0.0,0.6666666666666666,1.0,0.0,0.37970430107526887,0.5,0.5797749779095471,1.0,0.6666666666666666,0.42911246148201876,0.25,0.3333333333333333,0.2352941176470588,0.6666666666666666,0.6875,0.6666666666666665,1.0,0.0,0.6666666666666666,0.06451612903225806
58,0.532680642555921,1.0,1.0,1.0,0.25,0.4307795698924732,1.0,0.7700164038243282,1.0,0.6666666666666666,0.46066289752085776,1.0,1.0,0.2352941176470588,0.6666666666666666,0.4375,1.0,1.0,1.0,1.0,0.03225806451612903
59,0.3112631782004862,0.6666666666666666,0.3333333333333333,1.0,0.0,0.23655913978494625,0.0,0.30003433398724555,1.0,0.3333333333333333,0.33501243271721837,0.0,0.0,0.0,0.6666666666666666,0.6875,0.4444444444444445,1.0,0.0,0.6666666666666666,0.6129032258064515
60,0.45628116630251814,0.0,0.6666666666666666,1.0,0.0,0.38709677419354843,0.0,0.43982078649316314,1.0,0.6666666666666666,0.4517365168686234,0.0,0.0,0.0,0.6666666666666666,0.5,0.5555555555555556,1.0,0.0,1.0,0.06451612903225806
61,0.20316894413801867,0.0,0.3333333333333333,0.0,0.0,0.19354838709677422,0.0,0.42516354397656597,0.5,0.0,0.33501243271721837,0.0,0.0,0.32352941176470584,0.3333333333333333,0.0,0.4444444444444445,0.0,0.0,0.6666666666666666,0.20967741935483872
62,0.5179780974665724,0.3333333333333333,0.6666666666666666,1.0,0.25,0.3252688172043011,0.5,0.49929199589828244,1.0,0.6666666666666666,0.31324046346394674,0.0,0.3333333333333333,0.588235294117647,0.6666666666666666,0.9375,0.7777777777777777,1.0,0.0,0.6666666666666666,0.04838709677419355
63,0.36459430576917695,0.0,0.3333333333333333,1.0,0.0,0.32258064516129037,0.0,0.5777122882260084,0.75,0.3333333333333333,0.4050914992866257,0.0,0.3333333333333333,0.2941176470588235,0.3333333333333333,0.125,0.6666666666666665,1.0,0.0,0.6666666666666666,1.0
64,0.4227898291443566,0.0,0.6666666666666666,1.0,0.0,0.43346774193548393,0.5,0.6390918270052062,1.0,0.6666666666666666,0.3866750334755482,0.0,0.0,0.2352941176470588,0.6666666666666666,0.6875,0.6666666666666665,1.0,0.0,0.6666666666666666,0.20967741935483872
65,0.4514963598987922,0.6666666666666666,1.0,1.0,0.25,0.5725806451612904,0.5,0.7082244270816784,1.0,0.6666666666666666,0.3911331950003136,0.0,0.0,0.2352941176470588,0.6666666666666666,0.9375,0.7777777777777777,1.0,0.0,0.6666666666666666,0.06451612903225806
66,0.6929672513559013,1.0,0.6666666666666666,1.0,0.25,0.38709677419354843,0.5,0.6679684019727556,0.5,0.3333333333333333,0.5339861260545202,0.0,0.0,0.0,0.6666666666666666,0.3125,0.6666666666666665,1.0,0.0,0.6666666666666666,0.3709677419354839
67,0.5460731379044361,0.6666666666666666,0.6666666666666666,1.0,0.0,0.37500000000000006,0.5,0.5263735054904308,1.0,0.6666666666666666,0.4119070491501333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6875,0.6666666666666665,1.0,0.0,0.6666666666666666,0.0967741935483871
68,0.2953986885758191,0.0,0.3333333333333333,1.0,0.0,0.1478494623655914,0.0,0.28474215710303064,0.5,0.3333333333333333,0.24766636513178186,0.25,0.0,0.05882352941176469,0.3333333333333333,0.125,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0
69,0.4998582588270608,0.0,0.3333333333333333,1.0,0.25,0.44825268817204306,1.0,0.680564313059556,0.5,0.3333333333333333,0.4862511606394977,0.25,0.0,0.17647058823529413,0.6666666666666666,0.4375,0.6666666666666665,1.0,0.0,0.6666666666666666,0.8870967741935484
70,0.6956182024945234,1.0,0.6666666666666666,1.0,0.5,0.3467741935483871,1.0,0.6705237198356255,1.0,0.3333333333333333,0.460218947996039,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.6666666666666665,1.0,0.0,0.6666666666666666,0.5806451612903225
71,0.34063800766546315,0.0,0.3333333333333333,1.0,0.0,0.24193548387096775,0.0,0.32834946411431876,0.5,0.3333333333333333,0.34556856457869567,0.25,0.0,0.0,0.6666666666666666,0.375,0.3333333333333333,1.0,0.0,0.6666666666666666,0.04838709677419355
72,0.3576116433102472,0.0,0.6666666666666666,1.0,0.25,0.28696236559139787,1.0,0.579363401041193,0.75,0.3333333333333333,0.40204667130499017,0.25,0.3333333333333333,0.2352941176470588,0.6666666666666666,0.625,0.6666666666666665,1.0,0.0,0.6666666666666666,0.20967741935483872
73,0.4327229545269162,0.0,0.3333333333333333,1.0,0.0,0.32930107526881724,0.0,0.4171124391040273,0.75,0.3333333333333333,0.40318204792418544,0.0,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.14516129032258063
74,0.3384600223263696,0.0,0.0,0.0,0.0,0.2547043010752688,0.0,0.555295269652349,0.75,0.3333333333333333,0.2923561140017883,0.25,0.0,0.17647058823529413,0.3333333333333333,0.125,0.2222222222222222,1.0,0.5,0.6666666666666666,1.0
75,0.16667201039310742,1.0,0.6666666666666666,1.0,0.0,0.1995967741935484,0.0,0.3836569300489421,0.5,0.3333333333333333,0.04014869195767301,0.0,0.0,0.9411764705882353,0.3333333333333333,0.4375,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6129032258064515
76,0.38439357563106435,0.0,0.3333333333333333,1.0,0.0,0.19018817204301078,0.0,0.3705265464428198,1.0,0.3333333333333333,0.3669220940462843,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.3333333333333333,1.0,0.0,0.6666666666666666,0.8709677419354838
77,0.42796120807975635,0.0,0.3333333333333333,1.0,0.0,0.16129032258064518,0.0,0.4766335754601667,0.5,0.3333333333333333,0.3705826044834246,0.0,0.0,0.17647058823529413,0.3333333333333333,0.0625,0.4444444444444445,1.0,0.0,0.6666666666666666,0.14516129032258063
78,0.6115744357942843,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5895118387854228,0.5,0.3333333333333333,0.4139698435083994,0.0,0.0,0.4117647058823529,0.6666666666666666,0.25,0.3333333333333333,1.0,1.0,0.6666666666666666,0.7096774193548386
79,0.2619896102587047,0.0,0.3333333333333333,1.0,0.0,0.2956989247311828,0.0,0.46115892908406764,0.75,0.3333333333333333,0.40773381615244353,0.25,0.0,0.17647058823529413,0.3333333333333333,0.125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.4838709677419355
80,0.46380941905451323,0.0,0.6666666666666666,1.0,0.25,0.3420698924731183,1.0,0.6573933362295032,0.5,0.6666666666666666,0.45065553534790737,0.25,0.0,0.2352941176470588,0.6666666666666666,0.3125,0.5555555555555556,1.0,0.0,0.6666666666666666,0.6935483870967741
81,0.5090299985292819,0.0,1.0,1.0,0.0,0.27217741935483875,1.0,0.49066670035056204,1.0,0.3333333333333333,0.24302463265820728,0.5,0.0,0.588235294117647,0.3333333333333333,0.375,0.5555555555555556,1.0,1.0,0.6666666666666666,0.16129032258064516
82,0.5663459537006834,0.0,0.6666666666666666,1.0,0.25,0.5094086021505376,0.5,0.5459149778246735,1.0,0.6666666666666666,0.4032971418482556,0.0,0.0,0.0,0.6666666666666666,0.8125,0.7777777777777777,1.0,0.0,0.6666666666666666,0.04838709677419355
83,0.4255569634794587,0.0,0.3333333333333333,1.0,0.0,0.30981182795698925,0.0,0.41020496176053767,0.75,0.3333333333333333,0.3763226545662157,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,0.0,0.6666666666666666,0.7903225806451613
84,0.32238492181931333,0.0,0.6666666666666666,1.0,0.25,0.2688172043010753,1.0,0.5251755690986175,0.75,0.3333333333333333,0.36818813158924324,0.0,0.3333333333333333,0.3529411764705882,0.6666666666666666,0.625,0.6666666666666665,1.0,0.0,0.6666666666666666,0.24193548387096772
85,0.4990129852422669,0.0,0.6666666666666666,1.0,0.25,0.31048387096774194,0.0,0.700121816992064,1.0,0.6666666666666666,0.49201451280835196,0.25,0.0,0.2352941176470588,0.6666666666666666,1.0,0.7777777777777777,1.0,1.0,0.6666666666666666,0.25806451612903225
86,0.2630642507117824,0.6666666666666666,0.6666666666666666,1.0,0.25,0.2688172043010753,1.0,0.5452353421142848,1.0,0.6666666666666666,0.43353282075041566,0.0,1.0,0.2352941176470588,0.6666666666666666,0.625,0.5555555555555556,1.0,0.0,0.6666666666666666,0.0967741935483871
87,0.22224561577976099,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3548387096774194,0.5,0.4594290954246514,1.0,0.6666666666666666,0.2175601234737794,0.25,0.0,0.8235294117647058,1.0,0.8125,0.5555555555555556,1.0,0.0,1.0,0.03225806451612903
88,0.40718599485333007,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5374401404572731,0.5,0.0,0.36680659258985404,0.25,0.3333333333333333,0.17647058823529413,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,0.467741935483871
89,0.3987575091622917,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.3843722999154746,1.0,0.3333333333333333,0.35733837584985095,0.0,0.0,0.0,0.6666666666666666,0.6875,0.3333333333333333,1.0,0.0,0.6666666666666666,0.22580645161290322
90,0.4168394644609288,0.0,0.3333333333333333,1.0,0.0,0.28225806451612906,0.0,0.4018019472209433,0.5,0.3333333333333333,0.33501243271721837,0.0,0.0,0.0,0.6666666666666666,0.3125,0.3333333333333333,1.0,0.0,0.6666666666666666,0.9354838709677419
91,0.47990669616081405,0.0,0.3333333333333333,1.0,0.0,0.32258064516129037,0.0,0.46259402345974054,0.5,0.3333333333333333,0.367498581097079,0.0,0.0,0.0,0.6666666666666666,0.3125,0.4444444444444445,1.0,1.0,0.0,0.7580645161290323
92,0.3889905808638603,0.0,0.6666666666666666,1.0,0.0,0.2903225806451613,0.0,0.3749577143417402,1.0,0.3333333333333333,0.4560017096578275,0.0,0.3333333333333333,0.05882352941176469,0.6666666666666666,0.75,0.4444444444444445,1.0,0.0,0.6666666666666666,0.08064516129032258
93,0.48726144035503083,0.3333333333333333,0.3333333333333333,0.0,0.25,0.34005376344086025,0.0,0.6811824875785022,1.0,0.3333333333333333,0.33501243271721837,0.25,0.0,1.0,0.0,0.125,0.5555555555555556,1.0,1.0,0.6666666666666666,0.17741935483870966
94,0.36581286622186715,0.0,0.6666666666666666,1.0,0.0,0.45967741935483875,0.5,0.59309515868294,1.0,0.6666666666666666,0.38588011424840984,0.0,0.3333333333333333,0.2352941176470588,0.6666666666666666,0.6875,0.5555555555555556,1.0,0.0,0.6666666666666666,0.1935483870967742
95,0.2609118137351545,0.0,0.6666666666666666,1.0,0.25,0.28225806451612906,1.0,0.5242142905765341,0.75,0.3333333333333333,0.3946520741387305,0.25,1.0,0.2352941176470588,0.6666666666666666,0.625,0.5555555555555556,1.0,0.0,0.6666666666666666,0.29032258064516125
96,0.5721694566080369,0.6666666666666666,0.6666666666666666,1.0,0.0,0.31720430107526887,0.5,0.5515283973957965,1.0,0.6666666666666666,0.4044062408895739,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6875,0.6666666666666665,1.0,0.0,0.6666666666666666,0.14516129032258063
97,0.38746463499595185,0.0,0.3333333333333333,1.0,0.0,0.2903225806451613,1.0,0.37348681709386966,0.5,0.3333333333333333,0.4165494984722409,0.0,0.0,0.0,0.6666666666666666,0.1875,0.3333333333333333,0.5,1.0,0.6666666666666666,0.7096774193548386
